 Total Production Rate:
                2.255E+06  2.233E+06  1.718E+06  5.143E+05  2.266E+04  1.923E+04  3.044E+03  3.292E+02  4.532E+01  1.091E+01  1.182E+00  0.000E+00

 Phot Eng [eV]      Total    O_Total         O6         O7    S_Total         S8         S9        S10        S11        S12        S13        S14
    211.00      4.275E+02  1.939E+02  0.000E+00  1.939E+02  2.336E+02  2.328E+02  8.037E-01  1.187E-02  1.006E-04  5.634E-09  1.077E-03  0.000E+00
    212.00      4.331E+02  1.913E+02  0.000E+00  1.913E+02  2.418E+02  2.409E+02  9.103E-01  1.370E-02  1.155E-04  7.232E-09  1.116E-03  0.000E+00
    213.00      4.380E+02  1.883E+02  0.000E+00  1.883E+02  2.497E+02  2.486E+02  1.029E+00  1.579E-02  1.324E-04  9.268E-09  1.154E-03  0.000E+00
    214.00      4.421E+02  1.849E+02  0.000E+00  1.849E+02  2.572E+02  2.560E+02  1.161E+00  1.817E-02  1.514E-04  1.186E-08  1.192E-03  0.000E+00
    215.00      4.455E+02  1.811E+02  0.000E+00  1.811E+02  2.644E+02  2.630E+02  1.308E+00  2.088E-02  1.727E-04  1.514E-08  1.230E-03  0.000E+00
    216.00      4.481E+02  1.770E+02  0.000E+00  1.770E+02  2.711E+02  2.696E+02  1.470E+00  2.395E-02  1.965E-04  1.930E-08  1.266E-03  0.000E+00
    217.00      4.499E+02  1.725E+02  0.000E+00  1.725E+02  2.774E+02  2.757E+02  1.649E+00  2.743E-02  2.231E-04  2.456E-08  1.301E-03  0.000E+00
    218.00      4.509E+02  1.677E+02  0.000E+00  1.677E+02  2.832E+02  2.813E+02  1.847E+00  3.136E-02  2.526E-04  3.119E-08  1.336E-03  0.000E+00
    219.00      4.511E+02  1.626E+02  0.000E+00  1.626E+02  2.885E+02  2.864E+02  2.065E+00  3.580E-02  2.854E-04  3.954E-08  1.368E-03  0.000E+00
    220.00      4.505E+02  1.573E+02  0.000E+00  1.573E+02  2.932E+02  2.909E+02  2.304E+00  4.080E-02  3.216E-04  5.003E-08  1.400E-03  0.000E+00
    221.00      4.492E+02  1.518E+02  0.000E+00  1.518E+02  2.974E+02  2.947E+02  2.566E+00  4.642E-02  3.616E-04  6.318E-08  1.430E-03  0.000E+00
    222.00      4.471E+02  1.462E+02  0.000E+00  1.462E+02  3.009E+02  2.980E+02  2.853E+00  5.272E-02  4.056E-04  7.965E-08  1.459E-03  0.000E+00
    223.00      4.443E+02  1.404E+02  0.000E+00  1.404E+02  3.039E+02  3.007E+02  3.165E+00  5.977E-02  4.539E-04  1.002E-07  1.486E-03  0.000E+00
    224.00      4.407E+02  1.345E+02  0.000E+00  1.345E+02  3.062E+02  3.027E+02  3.506E+00  6.764E-02  5.067E-04  1.259E-07  1.511E-03  0.000E+00
    225.00      4.364E+02  1.285E+02  0.000E+00  1.285E+02  3.079E+02  3.040E+02  3.876E+00  7.641E-02  5.644E-04  1.578E-07  1.535E-03  0.000E+00
    226.00      4.315E+02  1.225E+02  0.000E+00  1.225E+02  3.090E+02  3.047E+02  4.276E+00  8.617E-02  6.272E-04  1.973E-07  1.556E-03  0.000E+00
    227.00      4.260E+02  1.164E+02  0.000E+00  1.164E+02  3.095E+02  3.047E+02  4.710E+00  9.700E-02  6.954E-04  2.464E-07  1.576E-03  0.000E+00
    228.00      4.198E+02  1.104E+02  0.000E+00  1.104E+02  3.094E+02  3.041E+02  5.178E+00  1.090E-01  7.692E-04  3.070E-07  1.594E-03  0.000E+00
    229.00      4.131E+02  1.045E+02  0.000E+00  1.045E+02  3.086E+02  3.028E+02  5.681E+00  1.223E-01  8.489E-04  3.818E-07  1.610E-03  0.000E+00
